 1.885893 0.784046  
 0.098167 0.716788  
 1.847775 0.288537  
 0.133226 0.330372  
 0.073461 0.280022  
 1.801464 0.364618  
 1.839732 0.295915  
 0.420276 0.303361  
 1.815325 0.283078  
 1.933316 0.003881  
 0.004448 0.947879  
 1.786227 0.264621  
 1.643838 0.364941  
 1.724109 0.288887  
 1.942768 0.034551  
 1.711427 0.047333  
 0.368151 0.043917  
 1.882065 0.633843  
 1.733159 0.379580  
 1.674853 0.418287  
 0.104524 0.656263  
 0.262398 0.362757  
 1.740947 0.174425  
 0.481376 0.018853  
 1.801715 0.064794  
 0.036508 0.752806  
 1.994861 0.926336  
 0.080703 0.712710  
 1.658585 0.024906  
 1.908692 0.405951  
 0.287735 0.001803  
 1.431279 0.017280  
 1.932521 0.754061  
 0.197026 0.215116  
 0.172242 0.521809  
 0.000096 0.383059  
 0.110870 0.257094  
 0.118283 0.761525  
 1.569499 0.321865  
 1.813427 0.051212  
 1.815759 0.598103  
 1.884634 0.254121  
 1.659493 0.129631  
 0.275722 0.443308  
 1.310688 0.015897  
 1.899179 0.763873  
 0.039534 0.146559  
 0.100138 0.374595  
 0.006424 0.323240  
 0.308171 0.443453  
 1.887476 0.632163  
 0.333193 0.440634  
 1.530098 0.225987  
 1.994321 0.913828  
 1.636793 0.005511  
 1.983754 0.922231  
 0.097668 0.258637  
 1.922738 0.185115  
 1.272629 0.009409  
 1.769224 0.030861  
 1.755919 0.430463  
 0.290142 0.468929  
 0.114207 0.554270  
 0.024144 0.805485  
 1.986565 0.717366  
 0.016531 0.482155  
 0.844272 0.017972  
 1.900992 0.420517  
 1.511193 0.174813  
 1.887619 0.177019  
 1.932637 0.294665  
 1.864490 0.407030  
 1.986249 0.229478  
 1.481553 0.111859  
 0.405100 0.147476  
 0.256758 0.218315  
 0.010153 0.015025  
 0.298102 0.300316  
 1.390840 0.004567  
 1.950641 0.880317  
 0.389106 0.033737  
 0.306621 0.099607  
 1.710781 0.250751  
 0.532031 0.204565  
 1.543598 0.260204  
 1.733318 0.113751  
 0.152760 0.552798  
 0.103694 0.245633  
 0.241949 0.163742  
 1.469127 0.201813  
 1.624108 0.350992  
 1.727862 0.143957  
 0.471089 0.131183  
 0.024390 0.471155  
 0.435809 0.168671  
 1.637148 0.139483  
 1.959151 0.584984  
 1.712233 0.023451  
 1.432914 0.181908  
 1.586082 0.000383  
 1.758782 0.084113  
 1.944494 0.382679  
 1.836866 0.373006  
 0.044079 0.680988  
 0.115580 0.223357  
 1.979283 0.708032  
 1.625284 0.275415  
 0.252220 0.339440  
 1.411509 0.126665  
 0.312922 0.073644  
 1.478255 0.091807  
 1.854914 0.410355  
 0.433483 0.141886  
 0.132574 0.309005  
 1.585945 0.196779  
 1.348639 0.058472  
 0.483208 0.007076  
 0.111398 0.677059  
 1.952175 0.027602  
 1.712483 0.335607  
 1.918794 0.646610  
 0.180708 0.421638  
 1.856560 0.056810  
 1.979122 0.541948  
 1.684597 0.283029  
 1.584497 0.020078  
 0.059854 0.186330  
 0.030318 0.048747  
 0.292863 0.040643  
 1.393924 0.138617  
 1.492264 0.104116  
 0.567142 0.114860  
 0.023552 0.202139  
 0.345313 0.219082  
 1.487426 0.174840  
 1.974037 0.104908  
 0.142919 0.552129  
 1.892626 0.553330  
 1.897626 0.134629  
 1.813716 0.650156  
 0.385774 0.155187  
 1.662080 0.153957  
 0.166170 0.071844  
 1.141579 0.009123  
 1.812245 0.640688  
 0.557908 0.103891  
 0.318233 0.130313  
 0.057552 0.439366  
 1.798914 0.202724  
 1.894651 0.433056  
 1.760777 0.003529  
 0.184718 0.462824  
 1.898791 0.009332  
 1.897382 0.104361  
 1.786086 0.132883  
 0.356873 0.407535  
 1.984889 0.188010  
 1.195441 0.008440  
 1.958437 0.696874  
 1.814468 0.021350  
 1.959994 0.859701  
 1.709094 0.137656  
 1.936004 0.870801  
 0.000305 0.291489  
 1.944359 0.214060  
 0.291913 0.478655  
 1.970079 0.057703  
 0.447525 0.117387  
 1.694635 0.212761  
 0.369465 0.147166  
 0.434590 0.078518  
 0.099141 0.406716  
 0.015816 0.246461  
 1.609219 0.340888  
 0.103250 0.297278  
 0.015146 0.886947  
 0.338734 0.368881  
 1.877797 0.586662  
 0.033086 0.806262  
 1.925144 0.745273  
 1.972935 0.420952  
 0.180728 0.531818  
 0.481314 0.198535  
 1.993529 0.865908  
 0.108402 0.623055  
 1.956536 0.653834  
 1.952032 0.505807  
 0.303961 0.264173  
 1.893093 0.423407  
 0.392436 0.291636  
 1.958735 0.596198  
 0.363365 0.018497  
 0.127198 0.035588  
 1.970786 0.221955  
 1.889072 0.583046  
 1.658237 0.252692  
 0.005194 0.835962  
 1.658055 0.360962  
 0.757184 0.014694  
 1.938930 0.811413  
 0.136913 0.301458  
 1.776646 0.240718  
 1.932818 0.844285  
 1.700718 0.142972  
 1.527514 0.193742  
 1.976800 0.037145  
 0.324932 0.041084  
 0.531242 0.154452  
 0.141450 0.172839  
 0.116589 0.459112  
 0.456557 0.129404  
 1.638495 0.322904  
 0.143628 0.097088  
 0.141416 0.076631  
 0.141965 0.181671  
 0.069534 0.510636  
 1.836871 0.436523  
 1.920448 0.642258  
 0.182821 0.613055  
 1.996408 0.489969  
 1.761613 0.268080  
 1.538107 0.184832  
 1.823164 0.395685  
 0.161546 0.396279  
 1.654581 0.195557  
 0.096542 0.256938  
 0.385892 0.049782  
 1.732960 0.221627  
 1.757329 0.257387  
 0.188683 0.426245  
 0.239244 0.153938  
 0.248092 0.430488  
 1.475265 0.182754  
 0.622931 0.072161  
 0.551308 0.049623  
 1.957838 0.367506  
 1.924723 0.635366  
 1.969543 0.688410  
 0.022679 0.645009  
 0.112312 0.591165  
 1.804831 0.271163  
 1.848501 0.218259  
 0.317589 0.366062  
 1.419599 0.112869  
 1.964111 0.355937  
 1.309073 0.048432  
 0.069015 0.102501  
 0.264882 0.422769  
 0.500189 0.170519  
 1.530199 0.212012  
 1.924896 0.723791  
 0.104383 0.282702  
 1.907944 0.149524  
 1.779100 0.293943  
 1.949552 0.814089  
 0.076519 0.397303  
 1.668604 0.047794  
 1.646380 0.297223  
 1.873707 0.539505  
 0.456104 0.132179  
 1.991822 0.175129  
 1.862267 0.306300  
 0.430538 0.007027  
 0.190311 0.066859  
 0.031251 0.684112  
 1.900623 0.733247  
 0.046090 0.236784  
 0.066722 0.835579  
 1.708651 0.176766  
 1.397283 0.041574  
 1.510935 0.123492  
 0.013713 0.021998  
 1.907622 0.714163  
 0.144725 0.422415  
 0.373080 0.261137  
 1.999689 0.741167  
 1.903836 0.746989  
 0.116017 0.689550  
 0.290460 0.197391  
 0.270674 0.159121  
 0.278631 0.408069  
 0.108156 0.505711  
 0.352232 0.042990  
 1.882066 0.074207  
 1.941057 0.095822  
 0.616516 0.106662  
 0.049276 0.882139  
 1.771423 0.019092  
 0.140179 0.632742  
 1.965037 0.079428  
 1.850549 0.283674  
 1.791911 0.183678  
 1.831545 0.595539  
 1.585761 0.043361  
 0.225007 0.095261  
 1.687731 0.411518  
 0.032611 0.779251  
 1.887940 0.528040  
 0.278480 0.422804  
 0.075508 0.482962  
 1.733301 0.049670  
 1.761494 0.169552  
 0.580178 0.009931  
 0.212933 0.031484  
 1.503949 0.157171  
 0.739264 0.017708  
 0.072700 0.460187  
 1.869055 0.149187  
 1.642309 0.066664  
 0.210451 0.348265  
 0.104105 0.427815  
 1.582929 0.298849  
 0.068579 0.273009  
 1.923296 0.309836  
 0.204129 0.180418  
 1.822342 0.376160  
 1.360173 0.002009  
 0.517685 0.179786  
 0.169334 0.094177  
 1.719781 0.072327  
 0.326221 0.039826  
 1.433858 0.109169  
 1.930324 0.449501  
 0.122656 0.574704  
 0.308190 0.277070  
 1.729778 0.126461  
 1.603822 0.007427  
 0.606306 0.002969  
 0.539881 0.142925  
 0.294886 0.144829  
 1.963781 0.606860  
 0.326477 0.154383  
 1.840411 0.608417  
 0.190425 0.057506  
 0.002239 0.557091  
 1.629643 0.321068  
 0.485617 0.175146  
 1.985179 0.127093  
 1.998715 0.158040  
 0.340578 0.119433  
 1.917351 0.243020  
 1.737416 0.431195  
 1.281388 0.041731  
 0.030830 0.669317  
 0.088823 0.291197  
 0.623317 0.056831  
 0.137856 0.602477  
 0.206124 0.617393  
 1.725814 0.243925  
 0.157405 0.509963  
 1.786977 0.206466  
 1.686567 0.102096  
 0.050896 0.301023  
 0.625309 0.016520  
 1.984071 0.716044  
 1.814845 0.634922  
 1.794352 0.078314  
 1.881421 0.684394  
 1.654802 0.251964  
 1.905702 0.790864  
 1.941408 0.277225  
 1.986433 0.543210  
 1.968510 0.618286  
 1.728045 0.482623  
 1.899608 0.030904  
 0.197900 0.541492  
 0.338343 0.078763  
 0.678393 0.075437  
 0.322413 0.174956  
 1.746503 0.202183  
 0.102206 0.325361  
 1.932465 0.126967  
 1.543653 0.176721  
 0.252044 0.070015  
 0.304353 0.436559  
 1.781381 0.460063  
 1.824559 0.297895  
 1.472246 0.082207  
 1.903576 0.266410  
 0.000035 0.166826  
 0.257873 0.415457  
 1.902220 0.102147  
 1.905948 0.789558  
 1.796742 0.248128  
 1.814868 0.224388  
 0.499159 0.055949  
 1.423197 0.044714  
 0.308182 0.319481  
 0.254454 0.549947  
 0.321446 0.175942  
 1.363137 0.059767  
 0.354909 0.272003  
 1.814427 0.211462  
 0.450220 0.254722  
 0.307223 0.245913  
 1.283417 0.021612  
 1.536166 0.181186  
 1.667364 0.115833  
 0.141049 0.545363  
 0.544773 0.072992  
 0.459326 0.054999  
 0.000732 0.661967  
 0.607768 0.073857  
 1.940209 0.217580  
 0.420376 0.267169  
 1.762483 0.393997  
 0.106603 0.293651  
 1.645840 0.358803  
 1.877994 0.407326  
 0.147240 0.237348  
 1.719748 0.492795  
 0.698104 0.080215  
 1.525768 0.052116  
 1.892402 0.392138  
 1.780547 0.134468  
 0.121712 0.021047  
 0.048464 0.108169  
 0.314962 0.108412  
 1.630564 0.345809  
 1.943213 0.193542  
 1.821665 0.414734  
 0.443386 0.013138  
 1.995441 0.242577  
 0.231436 0.223695  
 1.751117 0.254892  
 0.324692 0.007358  
 0.092839 0.615798  
 0.193072 0.140307  
 0.031539 0.530424  
 0.296412 0.169809  
 1.693735 0.319659  
 0.176965 0.277401  
 0.081221 0.725130  
 0.128361 0.649303  
 1.661195 0.179418  
 0.197485 0.478335  
 1.621469 0.101774  
 1.749808 0.067672  
 0.304513 0.265345  
 0.174953 0.672819  
 0.194521 0.114766  
 1.980974 0.243760  
 0.249787 0.291552  
 0.138470 0.728434  
 1.717471 0.393388  
 1.289311 0.042460  
 0.088442 0.823174  
 1.741555 0.549899  
 0.321718 0.041410  
 0.663593 0.052857  
 0.066449 0.189678  
 1.812822 0.142790  
 0.519661 0.152918  
 1.872422 0.391087  
 1.918750 0.251042  
 1.227680 0.025545  
 0.327025 0.160984  
 0.022394 0.341090  
 1.407320 0.086966  
 0.195014 0.469998  
 0.013115 0.212551  
 0.510349 0.006397  
 1.929295 0.439647  
 0.234706 0.153381  
 1.856077 0.283956  
 1.792963 0.285181  
 0.004257 0.325455  
 0.118086 0.362342  
 1.960883 0.401751  
 0.570090 0.040795  
 0.158283 0.432175  
 1.659722 0.337293  
 1.897105 0.266687  
 0.345917 0.168727  
 1.732845 0.125978  
 0.064470 0.659298  
 0.002425 0.158775  
 1.777420 0.165017  
 1.606101 0.156324  
 1.911363 0.125909  
 0.015864 0.488972  
 0.223620 0.395068  
 1.622768 0.127828  
 0.138900 0.302311  
 0.169023 0.104939  
 1.722232 0.240831  
 1.694311 0.248164  
 0.258514 0.461937  
 0.184837 0.431126  
 0.005275 0.547545  
 0.544672 0.022630  
 0.248864 0.098371  
 1.704335 0.471940  
 1.540338 0.106577  
 1.756088 0.200577  
 0.065882 0.597951  
 1.280983 0.075683  
 1.839553 0.454377  
 0.181488 0.285018  
 0.055806 0.033265  
 1.484206 0.100171  
 1.795025 0.313948  
 0.137918 0.095004  
 0.674808 0.022147  
 1.975486 0.943154  
 1.821804 0.350104  
 1.476581 0.105384  
 0.545013 0.133757  
 1.920462 0.492495  
 1.365216 0.088040  
 1.740946 0.425981  
 1.674493 0.394992  
 0.003293 0.462892  
 0.307638 0.018887  
 1.613702 0.063351  
 0.376337 0.141912  
 1.533376 0.170085  
 0.555306 0.130031  
 0.136133 0.624662  
 1.967253 0.258591  
 0.320010 0.415422  
 0.066080 0.744850  
 0.369298 0.384379  
 0.087762 0.587385  
 1.661081 0.284037  
 0.347290 0.092193  
 0.203772 0.514138  
 0.351952 0.366504  
 1.229635 0.018275  
 1.346912 0.119295  
 1.395589 0.147281  
 1.663334 0.346987  
 0.036291 0.662612  
 0.284312 0.301388  
 0.450580 0.183442  
 1.703827 0.289828  
 1.825890 0.414543  
 1.761991 0.526022  
 0.276742 0.341251  
 0.269799 0.174622  
 0.325848 0.435443  
 1.618627 0.303426  
 1.402882 0.092461  
 1.834774 0.666430  
 1.804696 0.354840  
 0.425486 0.169395  
 0.286003 0.222754  
 0.286949 0.393985  
 0.422406 0.302095  
 0.397424 0.131164  
 0.197810 0.477361  
 0.132541 0.165512  
 1.778288 0.016004  
 1.614712 0.045226  
 1.683237 0.142216  
 1.660686 0.182418  
 0.059822 0.437971  
 1.390724 0.102302  
 1.910404 0.810010  
 1.599904 0.048570  
 0.205146 0.295344  
 0.221069 0.480875  
 1.964002 0.423998  
 1.874726 0.183454  
 1.278578 0.009159  
 1.724330 0.346888  
 1.935825 0.697746  
 1.667566 0.166905  
 1.850319 0.315933  
 0.293146 0.092819  
 1.789092 0.506231  
 0.101531 0.784913  
 1.774060 0.453351  
 1.786990 0.419684  
 0.374202 0.041135  
 0.116286 0.487552  
 1.299372 0.057901  
 0.032621 0.386753  
 0.181615 0.618500  
 0.146741 0.292276  
 1.930414 0.067887  
 1.370512 0.099948  
 1.613711 0.087200  
 1.802891 0.441795  
 1.989246 0.645349  
 0.095374 0.115072  
 0.454743 0.207851  
 1.841569 0.357830  
 1.886368 0.139820  
 0.200189 0.472086  
 1.824865 0.646246  
 1.991817 0.542853  
 0.111986 0.234843  
 1.626148 0.013749  
 0.193094 0.024077  
 1.968477 0.714599  
 1.800960 0.581785  
 0.409343 0.319138  
 0.347134 0.402651  
 1.923935 0.017675  
 1.873438 0.722089  
 0.331080 0.111327  
 1.631484 0.392175  
 0.348497 0.209228  
 1.720302 0.389419  
 1.916581 0.085099  
 1.951470 0.698079  
 1.862610 0.699477  
 0.619001 0.127884  
 0.104240 0.671118  
 1.546199 0.243743  
 0.515036 0.097787  
 0.216486 0.209886  
 0.148400 0.212684  
 0.002174 0.843240  
 0.395672 0.182935  
 0.065211 0.178217  
 0.521228 0.053092  
 0.209702 0.556017  
 0.469845 0.239104  
 1.707769 0.379898  
 0.017695 0.429976  
 1.804382 0.386824  
 1.507257 0.161142  
 0.107970 0.751255  
 1.785930 0.168857  
 1.618499 0.093575  
 1.946227 0.678397  
 1.933285 0.631304  
 1.994772 0.764965  
 0.637781 0.097172  
 0.182675 0.020702  
 1.998306 0.128111  
 0.041772 0.237727  
 1.755730 0.033289  
 1.621797 0.301604  
 1.921516 0.445680  
 0.067169 0.388607  
 1.898914 0.534883  
 0.500799 0.173165  
 0.495860 0.104971  
 1.763621 0.248859  
 0.306652 0.111865  
 0.181649 0.397878  
 0.181886 0.034475  
 0.103442 0.564956  
 1.645637 0.011978  
 1.997179 0.163101  
 1.472766 0.149922  
 1.417458 0.049920  
 0.066106 0.641115  
 0.026488 0.699794  
 1.737077 0.080893  
 1.784743 0.487612  
 0.297364 0.169794  
 1.962462 0.778126  
 1.929528 0.801918  
 1.767647 0.102231  
 1.921889 0.580633  
 0.300913 0.429795  
 1.988997 0.068765  
 0.126429 0.428461  
 0.320248 0.330028  
 1.931688 0.555154  
 1.828082 0.663494  
 1.764415 0.418206  
 0.404162 0.323757  
 0.281988 0.395999  
 1.954146 0.294712  
 1.983044 0.355848  
 1.885104 0.644307  
 1.900027 0.710880  
 0.221863 0.020200  
 0.451189 0.282774  
 1.927431 0.500904  
 0.149282 0.400313  
 1.959820 0.460555  
 0.215838 0.528604  
 0.194442 0.098246  
 0.030458 0.769119  
 1.294001 0.030009  
 1.799858 0.457667  
 0.280703 0.139585  
 0.025057 0.603620  
 0.347214 0.030525  
 0.087105 0.430505  
 0.290695 0.354421  
 0.004689 0.476911  
 0.151825 0.320320  
 1.838137 0.267188  
 0.608992 0.150329  
 1.970127 0.432973  
 1.854505 0.556373  
 0.429126 0.309299  
 1.540361 0.282030  
 1.363499 0.113692  
 0.011822 0.316604  
 1.717401 0.459833  
 0.020137 0.521646  
 1.574979 0.256093  
 1.777579 0.090882  
 0.288205 0.147279  
 1.780540 0.477597  
 0.326272 0.442072  
 0.503539 0.008478  
 0.361417 0.130550  
 1.768184 0.453012  
 1.909728 0.689943  
 0.064372 0.564930  
 1.635411 0.065489  
 0.014225 0.639898  
 1.850056 0.719401  
 0.511997 0.088422  
 0.004792 0.101936  
 0.076208 0.071937  
 0.017698 0.569671  
 1.861478 0.335371  
 1.645359 0.183202  
 0.273967 0.218974  
 0.848856 0.002503  
 0.518925 0.183241  
 1.820780 0.139565  
 0.663999 0.096495  
 1.519029 0.171889  
 0.355575 0.112875  
 1.913189 0.413189  
 0.311796 0.255115  
 0.766887 0.029440  
 1.675230 0.260674  
 1.926035 0.857130  
 0.122542 0.153785  
 0.002677 0.691848  
 1.651262 0.101999  
 1.688989 0.458456  
 0.781914 0.025429  
 1.694834 0.356174  
 0.033011 0.042036  
 1.647300 0.233440  
 0.652723 0.005163  
 1.363083 0.031108  
 0.509871 0.158360  
 0.103335 0.042384  
 0.551561 0.033486  
 1.980939 0.283200  
 0.563544 0.120303  
 0.763598 0.034247  
 1.838742 0.545163  
 1.744307 0.000729  
 0.039630 0.670975  
 0.279009 0.420028  
 0.266609 0.107798  
 0.125956 0.642386  
 0.261663 0.286573  
 1.762051 0.081143  
 0.111393 0.222810  
 0.240993 0.504625  
 0.058546 0.357364  
 0.109118 0.019129  
 1.134228 0.001702  
 1.295927 0.046941  
 1.735200 0.041547  
 1.987441 0.746532  
 1.848537 0.544003  
 0.267894 0.027783  
 1.893829 0.498455  
 1.534246 0.060091  
 1.888473 0.689591  
 0.087694 0.297411  
 1.667857 0.208401  
 0.569558 0.165856  
 0.128822 0.664804  
 0.117137 0.275427  
 1.946071 0.227596  
 1.975022 0.188563  
 1.910439 0.388947  
 1.868622 0.063002  
 0.383530 0.012124  
 1.330173 0.091442  
 1.931746 0.103791  
 1.520921 0.269496  
 1.697355 0.074195  
 1.532441 0.171241  
 0.685211 0.096898  
 0.668683 0.022029  
 1.565487 0.206941  
 1.858623 0.556017  
 1.880639 0.643096  
 1.664354 0.360074  
 1.788679 0.497845  
 0.157946 0.448338  
 1.656210 0.346403  
 0.179272 0.356233  
 1.771514 0.520306  
 0.420520 0.201722  
 1.546510 0.095770  
 1.612561 0.233341  
 0.103177 0.617176  
 0.422220 0.065096  
 1.620438 0.087429  
 1.565882 0.314788  
 1.727239 0.246521  
 0.282752 0.460951  
 1.872096 0.121012  
 1.957529 0.658400  
 1.766241 0.326618  
 1.789685 0.329820  
 1.658724 0.234519  
 0.077993 0.221531  
 0.286023 0.484166  
 1.397470 0.003764  
 1.821339 0.426805  
 0.546824 0.141341  
 1.927130 0.563707  
 0.144711 0.626166  
 0.508847 0.153639  
 1.700135 0.427265  
 0.567217 0.106880  
 1.979648 0.809417  
 0.191993 0.569637  
 1.931615 0.250488  
 1.600005 0.263655  
 1.278340 0.013861  
 1.838001 0.165139  
 0.219110 0.561639  
 1.973251 0.278967  
 0.056184 0.003071  
 0.452654 0.228031  
 1.765339 0.543537  
 1.969573 0.279063  
 0.233474 0.463428  
 1.617622 0.221522  
 0.286194 0.122641  
 0.124132 0.146274  
 0.306968 0.247098  
 0.415822 0.160275  
 0.055076 0.722000  
 0.115670 0.318794  
 0.305202 0.181043  
 1.830332 0.499305  
 0.354982 0.137413  
 0.097129 0.132549  
 0.112901 0.349119  
 1.987542 0.709915  
 1.674371 0.370835  
 0.293111 0.310054  
 1.907804 0.752280  
 0.635474 0.062030  
 1.996238 0.414478  
 0.088850 0.533285  
 0.320686 0.123990  
 1.498172 0.000770  
 1.989468 0.277532  
 0.112667 0.706028  
 0.379501 0.243275  
 0.227181 0.454999  
 1.747809 0.004715  
 0.431319 0.028708  
 1.902512 0.417111  
 1.408590 0.164647  
 0.318901 0.448185  
 0.163812 0.592848  
 0.505643 0.098657  
 1.625061 0.013130  
 0.168309 0.355226  
 1.928339 0.674313  
 1.657467 0.133393  
 1.698042 0.079341  
 1.704040 0.366517  
 0.281254 0.391696  
 0.436115 0.144101  
 1.961892 0.640607  
 1.905846 0.468501  
 0.267812 0.042115  
 1.430446 0.146705  
 0.290220 0.067614  
 1.891993 0.485840  
 0.040447 0.471748  
 0.087132 0.712767  
 0.220326 0.452530  
 1.511284 0.089633  
 0.043904 0.337374  
 0.074085 0.635151  
 1.882588 0.535160  
 0.053353 0.331688  
 0.501837 0.068134  
 1.971789 0.580271  
 1.408573 0.165560  
 0.539700 0.006546  
 1.923178 0.256374  
 0.119018 0.099590  
 1.931692 0.412484  
 0.140302 0.460697  
 1.977948 0.105873  
 0.291251 0.455562  
 0.072029 0.066156  
 1.397923 0.072062  
 1.848980 0.704296  
 0.006183 0.660209  
 1.956160 0.286941  
 0.421776 0.245138  
 0.119145 0.118239  
 1.902718 0.582044  
 1.837175 0.693504  
 0.311445 0.082641  
 1.911750 0.487459  
 0.216212 0.295427  
 1.531281 0.211030  
 1.654482 0.289966  
 0.059709 0.701871  
 0.068451 0.218080  
 0.017451 0.084322  
 0.161471 0.110731  
 0.004624 0.959716  
 1.830896 0.283491  
 0.047725 0.863274  
 0.129334 0.010505  
 1.817809 0.540183  
 1.999013 0.203619  
 0.307162 0.078574  
 0.088474 0.513624  
 1.832358 0.293648  
 0.067917 0.566775  
 0.299393 0.352163  
 0.277936 0.324002  
 1.345901 0.012942  
 0.443207 0.049393  
 0.706640 0.002882  
 1.561011 0.157899  
 1.756869 0.135308  
 0.089458 0.001795  
 1.738219 0.287008  
 0.060084 0.769712  
 0.016696 0.513938  
 0.037112 0.427010  
 0.623115 0.087936  
 0.314965 0.430171  
 0.622980 0.040860  
 1.421741 0.081458  
 1.882640 0.459052  
 1.735989 0.151372  
 1.579141 0.127288  
 1.541104 0.264188  
 0.907232 0.005702  
 1.715113 0.344907  
 0.318813 0.099448  
 0.209444 0.403976  
 1.815501 0.661583  
 0.227566 0.416370  
 1.692117 0.008692  
 1.623598 0.020186  
 1.477174 0.098940  
 0.113703 0.534483  
 0.167237 0.468471  
 0.219410 0.576535  
 0.077788 0.645769  
 1.972237 0.064396  
 0.440048 0.306460  
 0.284289 0.250191  
 0.021156 0.709119  
 0.006461 0.542503  
 1.581230 0.121548  
 0.089803 0.199391  
 1.838092 0.039746  
 0.148636 0.131444  
 0.214297 0.496023  
 1.636655 0.182941  
 0.601785 0.044574  
 0.057225 0.552135  
 0.480647 0.212036  
 0.079042 0.003053  
 1.622991 0.333524  
 1.912596 0.381458  
 0.227641 0.431050  
 0.329976 0.156763  
 1.933448 0.003932  
 1.976742 0.314146  
 0.046877 0.787617  
 1.589230 0.072192  
 0.033771 0.471217  
 1.865593 0.401915  
 0.727282 0.046898  
 1.745131 0.007274  
 1.629414 0.215726  
 1.894697 0.383080  
 0.438231 0.152982  
 1.480390 0.156099  
 1.484041 0.028902  
 0.420515 0.162546  
 0.458669 0.171271  
 1.494605 0.237117  
 1.747429 0.504017  
 1.641813 0.049548  
 1.947596 0.201966  
 0.625328 0.114620  
 0.258593 0.278086  
 1.747582 0.404135  
 1.952846 0.205541  
 1.745081 0.523937  
 0.473844 0.220207  
 1.974569 0.178880  
 1.497550 0.246176  
 1.425986 0.081727  
 0.353445 0.061464  
 0.025688 0.873852  
 1.633568 0.014543  
 1.983914 0.355256  
 0.085266 0.241012  
 0.112424 0.651194  
