X Y
0.097884 0.503695
0.042113 0.744617
0.736298 0.968158
0.113386 0.615556
0.063415 0.779045
0.539658 0.788452
0.279154 0.788889
0.581356 0.702274
0.507896 0.833683
0.026865 0.772949
0.551994 0.743110
0.299190 0.670824
0.180553 0.566012
0.465324 0.898042
0.209371 0.549472
0.265172 0.761365
0.301791 0.570856
0.722996 0.787418
0.344291 0.772719
0.209141 0.608172
0.157644 0.932380
0.022400 0.757751
0.848129 0.889546
0.853878 0.904367
0.396684 0.993780
0.412292 0.881845
0.126825 0.657502
0.940651 0.974954
0.547048 0.760224
0.088780 0.714775
0.834195 0.949907
0.505113 0.558395
0.013799 0.917405
0.509575 0.772311
0.082627 0.553288
0.619401 0.731356
0.388858 0.808052
0.721180 0.935906
0.568276 0.809961
0.888708 0.984924
0.543320 0.975746
0.311226 0.983560
0.374088 0.628829
0.601702 0.993490
0.739716 0.749042
0.684948 0.845432
0.277996 0.729674
0.413650 0.703660
0.127559 0.696400
0.495137 0.685413
0.927057 0.966606
0.141653 0.765281
0.004398 0.821059
0.072039 0.944927
0.701245 0.966555
0.093590 0.660859
0.573518 0.789869
0.227863 0.598643
0.204049 0.676855
0.635560 0.845376
0.811896 0.964422
0.091406 0.756150
0.616797 0.777785
0.241685 0.600482
0.114406 0.792008
0.390808 0.965166
0.264085 0.647159
0.903460 0.908517
0.188509 0.733492
0.679606 0.805306
0.544970 0.922461
0.398015 0.666316
0.142278 0.600388
0.324980 0.873008
0.520167 0.644491
0.021297 0.667230
0.491397 0.532575
0.516383 0.830507
0.126559 0.791892
0.458208 0.981929
0.251293 0.735707
0.090585 0.576273
0.608714 0.831616
0.476108 0.662920
0.130962 0.840407
0.470483 0.803477
0.086602 0.597042
0.450752 0.634359
0.465975 0.985070
0.188347 0.942083
0.405815 0.997001
0.043017 0.536777
0.366507 0.992304
0.010947 0.568932
0.105709 0.889330
0.067539 0.908871
0.182516 0.941812
0.418659 0.752858
0.910959 0.917848
0.138883 0.849585
0.870933 0.956429
0.599351 0.976642
0.197013 0.830559
0.389288 0.639665
0.038911 0.701104
0.350186 0.638262
0.305152 0.563259
0.631289 0.856940
0.006827 0.752523
0.123505 0.764390
0.122033 0.651227
0.184826 0.896413
0.033211 0.692105
0.343332 0.967191
0.316188 0.695663
0.446066 0.633363
0.543703 0.564970
0.053798 0.520851
0.060111 0.627125
0.557244 0.931160
0.623265 0.974373
0.745699 0.966596
0.662259 0.919238
0.771632 0.921755
0.403702 0.686882
0.314007 0.898684
0.394973 0.981486
0.296724 0.647094
0.035094 0.919999
0.469404 0.901437
0.193605 0.768022
0.290827 0.682743
0.418188 0.960768
0.754872 0.906473
0.348718 0.750207
0.201394 0.721767
0.597061 0.995323
0.047143 0.741169
0.701937 0.897935
0.302473 0.866825
0.161938 0.655026
0.376793 0.929117
0.758330 0.866582
0.279492 0.836072
0.142632 0.876553
0.687787 0.835240
0.314311 0.990261
0.663398 0.667730
0.237814 0.894287
0.468008 0.592638
0.427878 0.887324
0.799444 0.801713
0.032017 0.570439
0.099764 0.748679
0.628709 0.899768
0.536876 0.701411
0.093192 0.607755
0.467286 0.892637
0.128166 0.562840
0.000053 0.633369
0.028002 0.798137
0.589724 0.766955
0.166515 0.750775
0.315816 0.721870
0.090273 0.852691
0.423281 0.559713
0.409110 0.576937
0.435025 0.828364
0.095452 0.742707
0.228857 0.934606
0.685381 0.724786
0.117242 0.775654
0.335367 0.533168
0.056995 0.502836
0.079773 0.878425
0.338291 0.908084
0.218023 0.541002
0.449080 0.903405
0.265788 0.566322
0.679059 0.843265
0.211005 0.968236
0.752562 0.977894
0.604514 0.940528
0.040253 0.932154
0.149307 0.605321
0.038858 0.525741
0.367341 0.658273
0.899839 0.961763
0.086787 0.504354
0.568204 0.993511
0.348947 0.913578
0.299552 0.847423
0.452744 0.976868
0.532988 0.832919
0.621010 0.686142
0.902244 0.988351
0.748607 0.975497
0.638037 0.682326
0.101733 0.591294
0.099119 0.669938
0.583516 0.884356
0.295489 0.521526
0.333215 0.748233
0.140734 0.591147
0.154421 0.676743
0.090104 0.836246
0.284312 0.558311
0.559264 0.579801
0.079837 0.892479
0.328034 0.578231
0.389076 0.538425
0.145559 0.695268
0.750069 0.969178
0.274035 0.595246
0.270154 0.607753
0.807142 0.829418
0.187554 0.886979
0.465210 0.922192
0.263219 0.703077
0.401960 0.647224
0.171894 0.791035
0.486303 0.951702
0.443746 0.694328
0.523747 0.842315
0.357903 0.603078
0.215630 0.687871
0.331425 0.940973
0.364146 0.775171
0.345793 0.676242
0.697933 0.880912
0.046623 0.830588
0.616235 0.907845
0.126969 0.761520
0.206427 0.597042
0.771676 0.879718
0.016701 0.889721
0.313412 0.838587
0.295774 0.964061
0.871906 0.943042
0.932937 0.998875
0.516629 0.910989
0.642183 0.802342
0.395342 0.769039
0.302807 0.874908
0.158094 0.682067
0.365877 0.518033
0.516908 0.724699
0.635688 0.948644
0.046910 0.578026
0.570575 0.688403
0.017270 0.827597
0.130080 0.663398
0.181431 0.924828
0.305663 0.888824
0.123639 0.503755
0.041197 0.909510
0.798334 0.941608
0.663253 0.755672
0.628903 0.697590
0.280490 0.980207
0.579806 0.684344
0.593854 0.889880
0.844118 0.939457
0.873803 0.917536
0.444533 0.778340
0.251951 0.645946
0.787390 0.810111
0.425776 0.555140
0.657174 0.726450
0.309317 0.710127
0.489140 0.561267
0.029257 0.674927
0.152874 0.884775
0.348053 0.516254
0.047231 0.612714
0.427421 0.567825
0.586191 0.635200
0.443386 0.614411
0.063787 0.778277
0.453204 0.770212
0.828539 0.981218
0.601528 0.875770
0.232318 0.916773
0.595688 0.813675
0.717959 0.897625
0.057398 0.512977
0.127388 0.613404
0.279061 0.744726
0.706448 0.732265
0.514938 0.684267
0.044549 0.527428
0.010139 0.873088
0.508646 0.611666
0.860987 0.981177
0.131311 0.615039
0.060915 0.849270
0.512664 0.987701
0.070846 0.628065
0.372791 0.633155
0.082172 0.887729
0.026382 0.800214
0.047454 0.861155
0.787413 0.814344
0.224812 0.714120
0.164251 0.597602
0.485331 0.664697
0.373144 0.900488
0.824291 0.931484
0.121622 0.850672
0.731698 0.851466
0.730614 0.983590
0.580337 0.684569
0.288457 0.805148
0.402751 0.745965
0.699132 0.888081
0.445230 0.612860
0.334403 0.566851
0.553984 0.647730
0.101849 0.534399
0.280364 0.562140
0.392681 0.691026
0.195753 0.534695
0.072474 0.749737
0.182425 0.788837
0.265915 0.936320
0.364668 0.500278
0.317665 0.859116
0.565092 0.935244
0.198817 0.760845
0.510582 0.652364
0.060127 0.711459
0.048046 0.671201
0.333051 0.919031
0.109702 0.912756
0.516688 0.753307
0.064667 0.767486
0.031744 0.687465
0.592165 0.863957
0.077701 0.771688
0.422238 0.696093
0.628155 0.965205
0.226680 0.645182
0.332647 0.505713
0.239386 0.902197
0.467648 0.527353
0.593010 0.889886
0.386714 0.866669
0.607795 0.900301
0.681714 0.847181
0.147291 0.631916
0.003736 0.740301
0.499929 0.621640
0.800281 0.886644
0.488309 0.540728
0.059198 0.800562
0.276946 0.545310
0.357187 0.775128
0.299608 0.792556
0.166628 0.641768
0.098234 0.564647
0.109956 0.720616
0.642645 0.851875
0.171519 0.511363
0.597317 0.727029
0.405997 0.505305
0.560005 0.763412
0.019577 0.833123
0.422839 0.841233
0.333741 0.935628
0.608147 0.739738
0.440932 0.925848
0.788380 0.798112
0.561524 0.970245
0.776779 0.826252
0.153686 0.795092
0.191883 0.833409
0.097911 0.980263
0.671962 0.765222
0.632311 0.957711
0.409856 0.630768
0.368289 0.601740
0.394010 0.969449
0.320553 0.617810
0.155042 0.801552
0.712202 0.745841
0.596624 0.728278
0.053879 0.528107
0.280529 0.748638
0.156894 0.881097
0.115359 0.550904
0.776536 0.825798
0.466888 0.984490
0.092257 0.787442
0.602300 0.989484
0.476284 0.821850
0.350887 0.631326
0.623402 0.807987
0.063882 0.607707
0.418614 0.774534
0.221505 0.885502
0.183174 0.654133
0.780554 0.806577
0.462120 0.546101
0.623656 0.798551
0.550474 0.980001
0.156151 0.983260
0.374777 0.829094
0.344585 0.678023
0.332156 0.758876
0.334336 0.794276
0.413881 0.857526
0.009036 0.865585
0.301327 0.861070
0.131719 0.539524
0.522784 0.576627
0.116964 0.867369
0.395128 0.586806
0.372389 0.888561
0.759465 0.885730
0.462357 0.528274
0.149618 0.717007
0.274210 0.684896
0.368751 0.501391
0.540460 0.635154
0.178198 0.612740
0.665056 0.862077
0.675765 0.856389
0.155534 0.792085
0.423152 0.524286
0.293477 0.816591
0.014653 0.833937
0.451745 0.635671
0.279051 0.629942
0.248411 0.944107
0.492019 0.984592
0.449990 0.807848
0.608147 0.884217
0.008265 0.524028
0.316114 0.721273
0.537864 0.702738
0.443527 0.989609
0.338409 0.722578
0.351397 0.703496
0.110710 0.801387
0.178549 0.618516
0.375418 0.786695
0.310723 0.800853
0.547483 0.626837
0.402533 0.669150
0.268306 0.633154
0.154007 0.738198
0.872755 0.878452
0.224440 0.653475
0.544209 0.719096
0.101639 0.801945
0.435100 0.729897
0.016259 0.775677
0.806891 0.816149
0.848413 0.960898
0.554347 0.601104
0.164503 0.569261
0.447713 0.980767
0.690733 0.761116
0.212965 0.853946
0.756468 0.825533
0.542928 0.695837
0.538407 0.559187
0.306196 0.929683
0.498944 0.677358
0.507958 0.946658
0.707773 0.967861
0.675016 0.920738
0.821807 0.870438
0.897008 0.919892
0.568689 0.653476
0.670804 0.820827
0.140754 0.935326
0.739143 0.913983
0.365129 0.787690
0.208612 0.950597
0.344939 0.557924
0.378751 0.863558
0.061884 0.519505
0.118892 0.933901
0.269764 0.677383
0.398317 0.934398
0.232518 0.603489
0.074369 0.516732
0.250507 0.869326
0.803723 0.935478
0.252313 0.971443
0.376608 0.806399
0.602787 0.650776
0.371248 0.928408
0.160460 0.833593
0.482417 0.717751
0.383028 0.788584
0.013192 0.563335
0.503034 0.858678
0.722097 0.735327
0.134813 0.520994
0.470057 0.824006
0.611226 0.991045
0.381658 0.605685
0.166231 0.890113
0.106683 0.940233
0.123329 0.905786
0.242740 0.524516
0.412844 0.838357
0.345780 0.822167
0.447285 0.600754
0.474018 0.533341
0.606739 0.915415
0.060735 0.709471
0.083960 0.994589
0.081438 0.882215
0.560028 0.688177
0.247737 0.800684
0.198954 0.540310
0.294863 0.570024
0.235994 0.588286
0.838584 0.987642
0.545854 0.839630
0.776790 0.947703
0.784587 0.975744
0.488013 0.795269
0.361182 0.990345
0.569036 0.741972
0.689676 0.758752
0.554022 0.580227
0.133747 0.793537
0.114055 0.992213
0.699007 0.819547
0.128100 0.734550
0.363853 0.731619
0.495344 0.896815
0.284714 0.866436
0.234133 0.539526
0.309469 0.953056
0.698025 0.744153
0.475773 0.538083
0.929302 0.997825
0.179170 0.909985
0.042300 0.593915
0.546971 0.749355
0.169934 0.753292
0.929835 0.973218
0.231751 0.593811
0.617442 0.681810
0.588490 0.859104
0.982559 0.999990
0.293278 0.807822
0.551599 0.670281
0.543860 0.995180
0.854284 0.894266
0.307293 0.825101
0.517597 0.541859
0.708712 0.713116
0.288879 0.511377
0.431359 0.903583
0.345449 0.513382
0.645733 0.658561
0.173497 0.672172
0.721743 0.780379
0.034116 0.966393
0.534381 0.672916
0.560476 0.688956
0.361128 0.761088
0.296028 0.710782
0.145899 0.862766
0.242331 0.739068
0.818572 0.863576
0.087913 0.764644
0.525126 0.810548
0.079709 0.917110
0.222297 0.908360
0.271153 0.559819
0.208850 0.533986
0.524855 0.995287
0.115348 0.674772
0.479569 0.873657
0.070571 0.792707
0.340140 0.801474
0.246325 0.897053
0.907319 0.949684
0.074830 0.893913
0.305681 0.835720
0.307054 0.505966
0.068515 0.881336
0.866534 0.998063
0.249101 0.643437
0.794759 0.813762
0.205712 0.772163
0.920105 0.956241
0.385104 0.584657
0.110182 0.901153
0.080082 0.650672
0.251537 0.725479
0.098482 0.551606
0.195618 0.933180
0.467525 0.587956
0.414103 0.729649
0.080395 0.749659
0.514227 0.831620
0.537150 0.981752
0.419576 0.553866
0.244035 0.821295
0.061666 0.511882
0.933371 0.950258
0.285754 0.820351
0.304250 0.790747
0.401125 0.706886
0.102754 0.716613
0.321041 0.654101
0.490164 0.606795
0.197970 0.962262
0.225412 0.984312
0.553775 0.709134
0.079918 0.993398
0.647499 0.884566
0.208238 0.817316
0.537155 0.985787
0.164462 0.561254
0.183532 0.530357
0.347666 0.932161
0.741769 0.995165
0.385409 0.767094
0.579435 0.920253
0.722485 0.987179
0.341447 0.526207
0.324188 0.689114
0.414530 0.979535
0.166885 0.799939
0.746630 0.978719
0.327707 0.973021
0.716918 0.732800
0.266137 0.520564
0.190890 0.988622
0.023979 0.853539
0.653478 0.903790
0.592700 0.737003
0.218924 0.858837
0.589151 0.819459
0.375391 0.897620
0.751159 0.812578
0.716368 0.759819
0.451701 0.951199
0.437322 0.849810
0.208790 0.656246
0.066060 0.556106
0.231669 0.655211
0.375566 0.846172
0.306137 0.624422
0.123793 0.913634
0.385421 0.541890
0.230713 0.594212
0.198136 0.939360
0.138411 0.869315
0.511758 0.583970
0.546041 0.773265
0.016834 0.650608
0.654830 0.819706
0.349276 0.574238
0.625075 0.721385
0.422331 0.946622
0.929223 0.999236
0.512356 0.708357
0.528063 0.871690
0.271782 0.984451
0.158339 0.728489
0.274815 0.936327
0.459721 0.743726
0.058049 0.843838
0.209103 0.570404
0.552195 0.731517
0.299060 0.962583
0.611934 0.940407
0.148567 0.958363
0.167108 0.952739
0.523143 0.543591
0.623850 0.710936
0.739748 0.922909
0.493751 0.620553
0.688872 0.756159
0.696566 0.894635
0.528157 0.845133
0.268516 0.747689
0.898537 0.919564
0.484305 0.522387
0.627791 0.939048
0.358039 0.603030
0.603878 0.798780
0.335277 0.506656
0.797820 0.965776
0.444848 0.722056
0.373025 0.942513
0.293176 0.822859
0.497138 0.795884
0.225820 0.768904
0.219022 0.824431
0.475513 0.756407
0.528077 0.871184
0.620900 0.946911
0.613187 0.878199
0.481305 0.628932
0.454807 0.979548
0.505560 0.750410
0.561334 0.599899
0.478098 0.676645
0.363152 0.945584
0.056150 0.680411
0.157060 0.510957
0.659959 0.710285
0.136462 0.974874
0.241920 0.727819
0.430893 0.720018
0.404464 0.746678
0.445054 0.857230
0.709851 0.808207
0.528586 0.858964
0.228548 0.685647
0.369922 0.888507
0.395932 0.986583
0.140951 0.532394
0.174416 0.686740
0.414560 0.523255
0.136354 0.819024
0.003130 0.757421
0.597737 0.784978
0.276430 0.826285
0.470625 0.646352
0.714791 0.866557
0.632935 0.855742
0.398951 0.594391
0.281132 0.784093
0.514715 0.577281
0.209910 0.517846
0.334703 0.549659
0.007400 0.643250
0.289602 0.738072
0.344582 0.922537
0.593814 0.743533
0.316900 0.798060
0.238325 0.791488
0.200192 0.537996
0.288307 0.977461
0.296396 0.557384
0.162529 0.959237
0.064487 0.766601
0.386913 0.693683
0.628084 0.709446
0.498427 0.615121
0.513499 0.817487
0.794387 0.809895
0.374871 0.765141
0.487905 0.897242
0.416216 0.966199
0.320586 0.726026
0.263426 0.915335
0.507633 0.882931
0.109292 0.682019
0.555609 0.919219
0.472840 0.733822
0.315352 0.797819
0.004678 0.538544
0.805621 0.919863
0.620749 0.950410
0.074162 0.674129
0.744751 0.918692
0.457236 0.942177
0.309716 0.914999
0.169042 0.537863
0.574188 0.789909
0.511903 0.530377
0.635222 0.919488
0.412473 0.965312
0.755681 0.892914
0.282893 0.659660
0.020866 0.994747
0.174031 0.927634
0.042338 0.590525
0.429079 0.789081
0.265285 0.676365
0.610390 0.864045
0.423267 0.786059
0.385467 0.759592
0.628062 0.650752
0.532766 0.938064
0.840712 0.955481
0.054484 0.769934
0.123682 0.673683
0.725508 0.978375
0.175179 0.984013
0.949470 0.964359
0.038101 0.869660
0.410811 0.964549
0.038752 0.609840
0.272177 0.969992
0.413259 0.601934
0.566292 0.661453
0.454071 0.550720
0.501490 0.694948
0.188909 0.737451
0.934516 0.943146
0.925640 0.951982
0.199198 0.682714
0.548713 0.934728
0.629676 0.975553
0.696555 0.818585
0.030862 0.646393
0.756284 0.759150
0.941509 0.946953
0.078561 0.650332
0.335188 0.724600
0.422795 0.964864
0.078460 0.588188
0.234581 0.976334
0.475485 0.809981
0.202846 0.926619
0.771586 0.985241
0.315569 0.855088
0.400269 0.901612
0.010934 0.888760
0.596652 0.879406
0.152559 0.749961
0.188068 0.862401
0.327739 0.515063
0.362830 0.802928
0.515467 0.991737
0.378636 0.825175
0.541956 0.640801
0.508727 0.655687
0.011587 0.871557
0.458616 0.527054
0.353235 0.507977
0.348876 0.707478
0.035457 0.925457
0.280096 0.582663
0.017366 0.927581
0.556008 0.662431
0.083166 0.908238
0.526719 0.922029
0.812162 0.844874
0.158597 0.763785
0.641889 0.957734
0.323688 0.941611
0.793243 0.850407
0.334312 0.989833
0.834707 0.917437
0.377491 0.811193
0.530373 0.536087
0.493821 0.584677
0.593028 0.851252
0.563501 0.924541
0.298859 0.988556
0.233503 0.633171
0.779646 0.813096
0.021898 0.719965
0.507486 0.771265
0.346351 0.877376
0.278382 0.844321
0.245017 0.908387
0.726400 0.987960
0.720545 0.816408
0.828440 0.998927
0.458804 0.788833
0.617259 0.830886
0.043166 0.886768
0.036887 0.882470
0.158886 0.636737
0.476457 0.910377
0.446890 0.586798
0.134266 0.965622
0.383213 0.816260
0.217479 0.612174
0.023350 0.899085
0.630484 0.822798
0.115951 0.605797
0.468239 0.748496
0.158345 0.531979
0.144153 0.787666
0.224217 0.959654
0.688601 0.967818
0.005633 0.979798
0.064378 0.540583
0.592728 0.677083
0.390257 0.736881
0.464749 0.602807
0.562461 0.641839
0.559173 0.658650
0.666148 0.910440
0.728956 0.803420
0.433479 0.971750
0.005620 0.837201
0.260308 0.523703
0.721520 0.749374
0.457944 0.958130
0.041337 0.615764
0.312017 0.847822
0.582772 0.632212
0.026815 0.850180
0.608852 0.676880
0.475187 0.961553
0.964063 0.984538
0.117674 0.542814
0.578541 0.982542
0.090116 0.641033
0.040840 0.698967
0.317913 0.516027
0.400180 0.893861
0.396107 0.862477
0.170265 0.513781
0.405291 0.748806
0.176461 0.803766
0.693261 0.789764
0.192863 0.609402
0.467888 0.836267
0.327957 0.840681
0.132974 0.969826
0.179417 0.568576
0.108019 0.872679
0.358340 0.575257
0.185535 0.592383
0.166826 0.501440
0.012043 0.845435
0.414011 0.704836
0.064139 0.772352
0.030550 0.717075
0.673655 0.874279
0.107874 0.768751
0.284004 0.607753
0.820093 0.891720
0.513247 0.877868
0.363517 0.825350
0.349655 0.540149
0.201591 0.593793
0.202665 0.746267
0.526210 0.613409
0.171959 0.878771
0.271375 0.913528
0.080419 0.784622
0.734845 0.980959
0.639069 0.937510
0.114398 0.657796
0.101020 0.500564
0.379335 0.713892
0.461678 0.650710
0.559870 0.970116
0.232225 0.678302
0.809134 0.879269
0.823480 0.910153
0.183132 0.759168
0.157829 0.644810
0.409878 0.785250
0.186907 0.845210
0.143055 0.747379
0.606553 0.704172
0.351561 0.580025
0.070849 0.839128
0.598296 0.818123
0.258637 0.743896
0.491275 0.630031
0.495823 0.734589
0.487084 0.566781
0.060077 0.710704
0.012379 0.663450
0.796402 0.865762
0.672301 0.952553
0.220809 0.810350
0.558540 0.623822
0.382154 0.993668
0.105681 0.500775
0.083190 0.576572
0.555813 0.692849
0.379142 0.576394
0.233175 0.937682
0.580787 0.734624
0.383877 0.679291
0.645164 0.694856
0.448799 0.874120
0.154892 0.824438
0.904450 0.959560
0.176492 0.865930
0.388545 0.594819
0.103286 0.701893
0.330100 0.956280
0.472874 0.673014
0.700486 0.867657
0.397646 0.673916
0.041374 0.786191
0.268735 0.555631
0.299411 0.523557
0.641355 0.723025
0.801962 0.881461
0.076950 0.729216
0.823389 0.855510
0.458700 0.532846
0.514251 0.694415
0.479924 0.756680
0.490470 0.939349
0.676560 0.744458
0.088168 0.523283
0.274517 0.546869
0.623113 0.773671
0.486394 0.997078
0.121431 0.576488
0.145861 0.833820
0.452180 0.858881
0.239408 0.611391
0.361472 0.925347
0.344045 0.881832
0.458320 0.971049
0.444816 0.528605
0.278121 0.951078
0.509341 0.972847
0.033006 0.870813
0.259871 0.518218
0.559084 0.704687
0.864988 0.947620
0.314965 0.899816
0.044763 0.530418
0.503266 0.591926
0.498468 0.811504
0.388528 0.566525
0.079187 0.536199
0.585110 0.896925
0.599498 0.751243
0.343169 0.997066
0.123650 0.563155
0.211554 0.653960
0.442405 0.564641
0.782715 0.864714
0.261601 0.911459
0.929503 0.997700
0.205168 0.501651
0.100464 0.548337
0.498716 0.604687
0.607379 0.984133
0.012695 0.616083
0.637836 0.795410
0.042638 0.529207
0.426308 0.523435
0.731197 0.883693
0.532781 0.838069
0.045405 0.593588
0.554673 0.857429
0.276832 0.556917
0.658471 0.872831
0.299385 0.909636
0.080712 0.703118
0.541187 0.776518
0.010208 0.609328
0.886001 0.893069
0.976077 0.989130
0.401890 0.788124
0.602623 0.943077
0.529669 0.934748
0.973020 0.973691
0.388039 0.923878
0.414487 0.569294
0.512371 0.716797
0.424493 0.710275
0.437831 0.957698
0.229383 0.589684
0.596188 0.971166
0.538484 0.607204
0.681899 0.952970
0.176499 0.834054
0.456916 0.679810
0.544362 0.757384
0.635218 0.773745
0.594849 0.883017
0.835987 0.968413
0.110802 0.806067
0.657283 0.661653
0.141345 0.825479
0.358322 0.977332
0.839369 0.994825
0.389170 0.974203
0.565954 0.886687
0.219274 0.613124
0.169682 0.778418
0.586311 0.822617
0.273793 0.818215
0.813040 0.846019
0.087365 0.913891
0.261224 0.561954
0.338292 0.552917
0.803895 0.836355
0.246039 0.956643
0.460270 0.507263
0.518597 0.798563
0.757701 0.992486
0.089567 0.614709
0.733200 0.982217
0.048981 0.833217
0.077067 0.862462
0.401360 0.836821
0.479323 0.918873
0.786892 0.885091
0.032364 0.835873
0.718308 0.850598
0.130893 0.508168
0.129103 0.933176
0.542009 0.991133
0.150193 0.715742
0.360218 0.629516
0.265456 0.558352
0.215288 0.881006
0.098250 0.847773
0.780948 0.935723
0.433522 0.576586
0.626202 0.892672
0.014428 0.512638
0.794136 0.862995
0.421347 0.682150
0.067124 0.636635
0.563155 0.959747
0.570677 0.982537
0.127807 0.689775
0.209890 0.908756
0.625498 0.643412
0.485342 0.976161
0.624182 0.807212
0.845755 0.852562
0.105808 0.639892
0.375994 0.766608
0.773540 0.939149
0.255747 0.612305
0.493666 0.741089
0.264511 0.687264
0.793247 0.955378
0.379306 0.519601
0.415745 0.597490
0.757863 0.794949
0.461510 0.599372
0.271764 0.726021
0.286636 0.601141
0.096340 0.613791
0.640430 0.827913
0.783291 0.979967
0.578457 0.769912
0.573352 0.753890
0.725166 0.989097
0.351380 0.667483
0.708615 0.734196
0.180839 0.995251
0.609042 0.981411
0.018310 0.636429
0.406341 0.639179
0.120705 0.979692
0.393069 0.845871
0.513354 0.962096
0.853692 0.975785
0.416914 0.562308
0.416072 0.836052
0.177046 0.942168
0.254782 0.750706
0.039826 0.605739
0.886273 0.941039
0.727570 0.943231
0.027778 0.849253
0.393257 0.960387
0.406350 0.992294
0.635901 0.828098
0.471180 0.749044
0.340648 0.725962
0.247745 0.662826
0.470358 0.905876
0.434888 0.956147
0.567059 0.906068
0.705191 0.907707
0.288182 0.963731
0.152702 0.550860
0.572419 0.901449
0.403278 0.540044
0.472516 0.673716
0.895765 0.985605
0.015221 0.963987
0.829330 0.991233
0.541227 0.700198
0.352737 0.588412
0.216740 0.908125
0.090745 0.636966
0.394244 0.938147
0.902134 0.955721
0.333532 0.925892
0.418039 0.830490
0.402742 0.868868
0.010918 0.755479
0.693688 0.971846
0.777355 0.910428
0.319067 0.970716
0.155521 0.713311
0.122776 0.810997
